Prompt: E = 4.29288, Time = 2025-08-30 03:06:38.6
Prompt: E = 2.17069, Time = 2025-10-27 01:20:11.1
Delayed: E = 2.16973, Time = 2025-10-27 01:20:11.1
Prompt: E = 4.01801, Time = 2025-10-27 01:29:21.3
Delayed: E = 2.02371, Time = 2025-10-27 01:29:21.3
Prompt: E = 2.23291, Time = 2025-10-27 02:07:26.1
Delayed: E = 2.11399, Time = 2025-10-27 02:07:26.1
Prompt: E = 4.34712, Time = 2025-10-27 02:31:56.1
Delayed: E = 2.07203, Time = 2025-10-27 02:31:56.1
Prompt: E = 1.57137, Time = 2025-10-27 03:44:14.1
Delayed: E = 2.13661, Time = 2025-10-27 03:44:14.1
Prompt: E = 2.40393, Time = 2025-10-27 03:54:16.3
Delayed: E = 2.22935, Time = 2025-10-27 03:54:16.3
Prompt: E = 5.00853, Time = 2025-10-27 04:11:13.4
Delayed: E = 2.18167, Time = 2025-10-27 04:11:13.4
Prompt: E = 1.81261, Time = 2025-10-27 04:12:45.7
Delayed: E = 2.15126, Time = 2025-10-27 04:12:45.7
Prompt: E = 5.28676, Time = 2025-10-27 04:27:14.6
Delayed: E = 2.02637, Time = 2025-10-27 04:27:14.6
Prompt: E = 4.28143, Time = 2025-10-27 04:47:08.7
Delayed: E = 2.15345, Time = 2025-10-27 04:47:08.7
Prompt: E = 2.00818, Time = 2025-10-27 06:04:37.5
Delayed: E = 2.09595, Time = 2025-10-27 06:04:37.5
Prompt: E = 2.35319, Time = 2025-10-27 06:41:41.1
Delayed: E = 2.14713, Time = 2025-10-27 06:41:41.1
Prompt: E = 4.76567, Time = 2025-10-27 08:11:35.2
Delayed: E = 2.08476, Time = 2025-10-27 08:11:35.2
Prompt: E = 7.01446, Time = 2025-10-27 08:19:31.2
Delayed: E = 2.26499, Time = 2025-10-27 08:19:31.2
Prompt: E = 3.91196, Time = 2025-10-27 08:38:25.6
Delayed: E = 2.12834, Time = 2025-10-27 08:38:25.6
Prompt: E = 4.11628, Time = 2025-10-27 08:38:25.8
Delayed: E = 2.1798, Time = 2025-10-27 08:38:25.8
Prompt: E = 5.40027, Time = 2025-10-27 10:17:38.8
Delayed: E = 2.1516, Time = 2025-10-27 10:17:38.8
Prompt: E = 7.85384, Time = 2025-10-27 11:20:37.4
Delayed: E = 2.17958, Time = 2025-10-27 11:20:37.4
Prompt: E = 5.64324, Time = 2025-10-27 11:40:14.7
Delayed: E = 2.20749, Time = 2025-10-27 11:40:14.7
Prompt: E = 4.72432, Time = 2025-10-27 11:43:55.0
Delayed: E = 2.283, Time = 2025-10-27 11:43:55.0
Prompt: E = 2.62773, Time = 2025-10-27 11:46:01.8
Delayed: E = 2.13994, Time = 2025-10-27 11:46:01.8
Prompt: E = 1.1868, Time = 2025-10-27 12:17:25.7
Delayed: E = 2.09579, Time = 2025-10-27 12:17:25.7
Prompt: E = 5.4252, Time = 2025-10-27 12:39:37.5
Delayed: E = 2.15649, Time = 2025-10-27 12:39:37.5
Prompt: E = 2.0698, Time = 2025-10-27 12:56:45.1
Delayed: E = 2.11826, Time = 2025-10-27 12:56:45.1
Prompt: E = 4.90337, Time = 2025-10-27 13:07:33.8
Delayed: E = 2.06115, Time = 2025-10-27 13:07:33.8
Prompt: E = 4.56347, Time = 2025-10-27 13:14:55.3
Delayed: E = 2.07133, Time = 2025-10-27 13:14:55.3
Prompt: E = 5.2739, Time = 2025-10-27 13:37:06.2
Delayed: E = 2.19897, Time = 2025-10-27 13:37:06.2
Prompt: E = 1.24308, Time = 2025-10-27 14:23:33.9
Delayed: E = 2.29679, Time = 2025-10-27 14:23:33.9
Prompt: E = 1.41721, Time = 2025-10-27 15:22:27.0
Delayed: E = 2.04783, Time = 2025-10-27 15:22:27.0
Prompt: E = 2.65159, Time = 2025-10-27 15:39:25.1
Delayed: E = 2.14516, Time = 2025-10-27 15:39:25.1
Prompt: E = 3.9819, Time = 2025-10-27 15:56:21.5
Delayed: E = 2.14478, Time = 2025-10-27 15:56:21.5
Prompt: E = 2.36663, Time = 2025-10-27 16:19:14.0
Delayed: E = 2.13694, Time = 2025-10-27 16:19:14.0
Prompt: E = 2.87447, Time = 2025-10-27 16:38:45.0
Delayed: E = 2.13588, Time = 2025-10-27 16:38:45.0
Prompt: E = 1.17671, Time = 2025-10-27 17:25:02.2
Delayed: E = 2.16278, Time = 2025-10-27 17:25:02.2
Prompt: E = 1.04195, Time = 2025-10-27 17:35:58.8
Delayed: E = 2.1793, Time = 2025-10-27 17:35:58.8
Prompt: E = 3.88681, Time = 2025-10-27 18:03:45.3
Delayed: E = 2.22203, Time = 2025-10-27 18:03:45.3
Prompt: E = 4.6433, Time = 2025-10-27 18:11:36.8
Delayed: E = 2.12752, Time = 2025-10-27 18:11:36.8
Prompt: E = 5.3878, Time = 2025-10-27 19:13:11.3
Delayed: E = 2.20492, Time = 2025-10-27 19:13:11.3
Prompt: E = 6.08588, Time = 2025-10-27 19:29:01.3
Delayed: E = 2.14015, Time = 2025-10-27 19:29:01.3
Prompt: E = 3.64345, Time = 2025-10-27 19:36:37.7
Delayed: E = 2.15441, Time = 2025-10-27 19:36:37.7
Prompt: E = 4.70051, Time = 2025-10-27 20:11:09.0
Delayed: E = 2.15059, Time = 2025-10-27 20:11:09.0
Prompt: E = 1.3368, Time = 2025-10-27 20:57:30.0
Delayed: E = 2.18572, Time = 2025-10-27 20:57:30.0
Prompt: E = 6.02788, Time = 2025-10-27 23:16:10.6
Delayed: E = 2.11001, Time = 2025-10-27 23:16:10.6
Prompt: E = 4.95163, Time = 2025-10-28 01:20:54.1
Delayed: E = 2.1547, Time = 2025-10-28 01:20:54.1
Prompt: E = 5.07578, Time = 2025-10-28 01:37:43.0
Delayed: E = 2.12376, Time = 2025-10-28 01:37:43.0
Prompt: E = 4.82993, Time = 2025-10-28 02:21:58.5
Delayed: E = 2.22609, Time = 2025-10-28 02:21:58.5
Prompt: E = 3.71738, Time = 2025-10-28 03:02:53.4
Delayed: E = 2.18328, Time = 2025-10-28 03:02:53.4
Prompt: E = 5.84146, Time = 2025-10-28 03:11:04.7
Delayed: E = 2.13184, Time = 2025-10-28 03:11:04.7
Prompt: E = 1.78911, Time = 2025-10-28 03:27:13.4
Delayed: E = 2.09221, Time = 2025-10-28 03:27:13.4
Prompt: E = 8.8584, Time = 2025-10-28 03:35:01.2
Delayed: E = 2.12371, Time = 2025-10-28 03:35:01.2
Prompt: E = 4.50753, Time = 2025-10-28 03:41:58.5
Delayed: E = 2.20661, Time = 2025-10-28 03:41:58.5
Prompt: E = 2.71891, Time = 2025-10-28 03:48:32.2
Delayed: E = 2.0417, Time = 2025-10-28 03:48:32.2
Prompt: E = 3.261, Time = 2025-10-28 06:23:26.2
Delayed: E = 2.2245, Time = 2025-10-28 06:23:26.2
Prompt: E = 1.7981, Time = 2025-10-28 07:29:44.7
Delayed: E = 2.12584, Time = 2025-10-28 07:29:44.7
Prompt: E = 4.26677, Time = 2025-10-28 08:17:37.0
Delayed: E = 2.24187, Time = 2025-10-28 08:17:37.0
Prompt: E = 1.70021, Time = 2025-10-28 09:11:38.2
Delayed: E = 2.19714, Time = 2025-10-28 09:11:38.2
Prompt: E = 1.91311, Time = 2025-10-28 09:24:53.2
Delayed: E = 2.28955, Time = 2025-10-28 09:24:53.2
Prompt: E = 4.13071, Time = 2025-10-28 09:26:46.9
Delayed: E = 2.15017, Time = 2025-10-28 09:26:46.9
Prompt: E = 1.09272, Time = 2025-10-28 10:24:51.3
Delayed: E = 2.19244, Time = 2025-10-28 10:24:51.3
Prompt: E = 2.67454, Time = 2025-10-28 11:26:40.2
Delayed: E = 2.28804, Time = 2025-10-28 11:26:40.2
Prompt: E = 2.8766, Time = 2025-10-28 12:52:06.9
Delayed: E = 2.18483, Time = 2025-10-28 12:52:06.9
Prompt: E = 4.26163, Time = 2025-10-28 13:25:36.3
Delayed: E = 2.21187, Time = 2025-10-28 13:25:36.3
Prompt: E = 3.4935, Time = 2025-10-28 13:39:25.6
Delayed: E = 2.10065, Time = 2025-10-28 13:39:25.6
Prompt: E = 4.65899, Time = 2025-10-28 15:18:30.9
Delayed: E = 2.19342, Time = 2025-10-28 15:18:30.9
Prompt: E = 3.88907, Time = 2025-10-28 15:22:42.5
Delayed: E = 2.10604, Time = 2025-10-28 15:22:42.5
Prompt: E = 5.22324, Time = 2025-10-28 16:40:28.4
Delayed: E = 2.15712, Time = 2025-10-28 16:40:28.4
Prompt: E = 5.91954, Time = 2025-10-28 17:17:40.9
Delayed: E = 2.23873, Time = 2025-10-28 17:17:40.9
Prompt: E = 1.44989, Time = 2025-10-28 17:44:18.4
Delayed: E = 2.21971, Time = 2025-10-28 17:44:18.4
Prompt: E = 6.28354, Time = 2025-10-28 18:12:33.4
Delayed: E = 2.21205, Time = 2025-10-28 18:12:33.4
Prompt: E = 4.22069, Time = 2025-10-28 18:35:28.4
Delayed: E = 2.25552, Time = 2025-10-28 18:35:28.4
Prompt: E = 4.51827, Time = 2025-10-28 19:01:23.6
Delayed: E = 2.25022, Time = 2025-10-28 19:01:23.6
Prompt: E = 6.08203, Time = 2025-10-28 19:52:40.0
Delayed: E = 2.22956, Time = 2025-10-28 19:52:40.0
Prompt: E = 3.58371, Time = 2025-10-28 22:00:20.1
Delayed: E = 2.21111, Time = 2025-10-28 22:00:20.1
Prompt: E = 6.90668, Time = 2025-10-28 22:10:38.1
Delayed: E = 2.21634, Time = 2025-10-28 22:10:38.1
Prompt: E = 1.61742, Time = 2025-10-28 23:59:59.8
Delayed: E = 2.27286, Time = 2025-10-28 23:59:59.8
Prompt: E = 1.06683, Time = 2025-10-29 00:02:13.6
Delayed: E = 2.16806, Time = 2025-10-29 00:02:13.6
Prompt: E = 1.27489, Time = 2025-10-29 00:16:05.4
Delayed: E = 2.26143, Time = 2025-10-29 00:16:05.4
Prompt: E = 1.11333, Time = 2025-10-29 00:30:00.3
Delayed: E = 2.25814, Time = 2025-10-29 00:30:00.3
Prompt: E = 3.38509, Time = 2025-10-29 03:02:08.2
Delayed: E = 2.18811, Time = 2025-10-29 03:02:08.2
Prompt: E = 4.89497, Time = 2025-10-29 03:58:07.9
Delayed: E = 2.14677, Time = 2025-10-29 03:58:07.9
Prompt: E = 5.84198, Time = 2025-10-29 04:13:27.6
Delayed: E = 2.12906, Time = 2025-10-29 04:13:27.6
Prompt: E = 7.3607, Time = 2025-10-29 04:14:12.6
Delayed: E = 2.23963, Time = 2025-10-29 04:14:12.6
Prompt: E = 4.61071, Time = 2025-10-29 04:42:37.3
Delayed: E = 2.19529, Time = 2025-10-29 04:42:37.3
Prompt: E = 1.20882, Time = 2025-10-29 05:08:35.3
Delayed: E = 2.11896, Time = 2025-10-29 05:08:35.3
Prompt: E = 6.43332, Time = 2025-10-29 05:13:50.1
Delayed: E = 2.19747, Time = 2025-10-29 05:13:50.1
Prompt: E = 4.30181, Time = 2025-10-29 05:51:01.0
Delayed: E = 2.27099, Time = 2025-10-29 05:51:01.0
Prompt: E = 2.57187, Time = 2025-10-29 06:06:08.6
Delayed: E = 2.20737, Time = 2025-10-29 06:06:08.6
Prompt: E = 5.91668, Time = 2025-10-29 06:31:15.9
Delayed: E = 2.12054, Time = 2025-10-29 06:31:15.9
Prompt: E = 6.60742, Time = 2025-10-29 06:56:52.5
Delayed: E = 2.19107, Time = 2025-10-29 06:56:52.5
Prompt: E = 5.46233, Time = 2025-10-29 08:00:54.3
Delayed: E = 2.19469, Time = 2025-10-29 08:00:54.3
Prompt: E = 3.94281, Time = 2025-10-29 08:22:32.5
Delayed: E = 2.15069, Time = 2025-10-29 08:22:32.5
Prompt: E = 1.93125, Time = 2025-10-29 08:23:38.1
Delayed: E = 2.20424, Time = 2025-10-29 08:23:38.1
Prompt: E = 4.84334, Time = 2025-10-29 08:36:01.3
Delayed: E = 2.13585, Time = 2025-10-29 08:36:01.3
Prompt: E = 5.61914, Time = 2025-10-29 09:02:23.0
Delayed: E = 2.20833, Time = 2025-10-29 09:02:23.0
Prompt: E = 4.25122, Time = 2025-10-29 09:28:52.8
Delayed: E = 2.19523, Time = 2025-10-29 09:28:52.8
Prompt: E = 3.17376, Time = 2025-10-29 09:46:36.4
Delayed: E = 2.12653, Time = 2025-10-29 09:46:36.4
Prompt: E = 4.46288, Time = 2025-10-29 09:46:46.0
Delayed: E = 2.19701, Time = 2025-10-29 09:46:46.0
Prompt: E = 3.69485, Time = 2025-10-29 09:52:40.6
Delayed: E = 2.09967, Time = 2025-10-29 09:52:40.6
Prompt: E = 7.49154, Time = 2025-10-29 09:58:39.9
Delayed: E = 2.21876, Time = 2025-10-29 09:58:39.9
Prompt: E = 5.12489, Time = 2025-10-29 10:36:49.7
Delayed: E = 2.27839, Time = 2025-10-29 10:36:49.7
Prompt: E = 5.77141, Time = 2025-10-29 12:54:26.0
Delayed: E = 2.17263, Time = 2025-10-29 12:54:26.0
Prompt: E = 4.10939, Time = 2025-10-29 13:01:44.2
Delayed: E = 2.17364, Time = 2025-10-29 13:01:44.2
Prompt: E = 6.06061, Time = 2025-10-29 13:19:47.9
Delayed: E = 2.26252, Time = 2025-10-29 13:19:47.9
Prompt: E = 4.86524, Time = 2025-10-29 13:23:17.3
Delayed: E = 2.18341, Time = 2025-10-29 13:23:17.3
Prompt: E = 9.4541, Time = 2025-10-29 14:11:02.1
Delayed: E = 2.29815, Time = 2025-10-29 14:11:02.1
Prompt: E = 4.16751, Time = 2025-10-29 14:15:16.9
Delayed: E = 2.24375, Time = 2025-10-29 14:15:16.9
Prompt: E = 8.50415, Time = 2025-10-29 14:49:54.2
Delayed: E = 2.05524, Time = 2025-10-29 14:49:54.2
Prompt: E = 3.92907, Time = 2025-10-29 15:06:39.0
Delayed: E = 2.22848, Time = 2025-10-29 15:06:39.0
Prompt: E = 2.51218, Time = 2025-10-29 15:11:21.1
Delayed: E = 2.30679, Time = 2025-10-29 15:11:21.1
Prompt: E = 6.74043, Time = 2025-10-29 15:48:24.4
Delayed: E = 2.26535, Time = 2025-10-29 15:48:24.4
Prompt: E = 8.69063, Time = 2025-10-29 16:53:00.5
Delayed: E = 2.1583, Time = 2025-10-29 16:53:00.5
Prompt: E = 7.27737, Time = 2025-10-29 18:06:11.2
Delayed: E = 2.21094, Time = 2025-10-29 18:06:11.2
Prompt: E = 5.36014, Time = 2025-10-29 20:39:38.7
Delayed: E = 2.12783, Time = 2025-10-29 20:39:38.7
Prompt: E = 3.61069, Time = 2025-10-29 21:25:41.8
Delayed: E = 2.17838, Time = 2025-10-29 21:25:41.8
Prompt: E = 4.70557, Time = 2025-10-29 22:06:17.5
Delayed: E = 2.20724, Time = 2025-10-29 22:06:17.5
Prompt: E = 5.87616, Time = 2025-10-29 22:22:43.8
Delayed: E = 2.15972, Time = 2025-10-29 22:22:43.8
Prompt: E = 5.09104, Time = 2025-10-29 23:51:15.5
Delayed: E = 2.16856, Time = 2025-10-29 23:51:15.5
Prompt: E = 4.96953, Time = 2025-10-30 00:08:56.9
Delayed: E = 2.12639, Time = 2025-10-30 00:08:56.9
Prompt: E = 2.44403, Time = 2025-10-30 00:14:45.3
Delayed: E = 2.04499, Time = 2025-10-30 00:14:45.3
Prompt: E = 4.53791, Time = 2025-10-30 00:38:19.1
Delayed: E = 2.21097, Time = 2025-10-30 00:38:19.1
Prompt: E = 5.65377, Time = 2025-10-30 00:51:54.2
Delayed: E = 2.2868, Time = 2025-10-30 00:51:54.2
Prompt: E = 4.00453, Time = 2025-10-30 01:24:03.0
Delayed: E = 2.23761, Time = 2025-10-30 01:24:03.0
Prompt: E = 3.71383, Time = 2025-10-30 02:29:24.1
Delayed: E = 2.06127, Time = 2025-10-30 02:29:24.1
Prompt: E = 4.81541, Time = 2025-10-30 03:19:43.3
Delayed: E = 2.171, Time = 2025-10-30 03:19:43.3
Prompt: E = 7.0336, Time = 2025-10-30 03:22:48.9
Delayed: E = 2.17631, Time = 2025-10-30 03:22:48.9
Prompt: E = 4.6854, Time = 2025-10-30 03:57:09.2
Delayed: E = 2.16105, Time = 2025-10-30 03:57:09.2
Prompt: E = 4.23585, Time = 2025-10-30 04:22:55.5
Delayed: E = 2.15904, Time = 2025-10-30 04:22:55.5
Prompt: E = 3.76922, Time = 2025-10-30 04:31:53.1
Delayed: E = 2.1613, Time = 2025-10-30 04:31:53.1
Prompt: E = 2.99661, Time = 2025-10-30 05:07:54.3
Delayed: E = 2.27183, Time = 2025-10-30 05:07:54.3
Prompt: E = 4.17693, Time = 2025-10-30 05:09:56.0
Delayed: E = 2.19469, Time = 2025-10-30 05:09:56.0
Prompt: E = 2.33676, Time = 2025-10-30 05:18:31.9
Delayed: E = 2.09362, Time = 2025-10-30 05:18:31.9
Prompt: E = 2.22819, Time = 2025-10-30 05:43:06.3
Delayed: E = 2.25354, Time = 2025-10-30 05:43:06.3
Prompt: E = 2.40334, Time = 2025-10-30 06:33:24.3
Delayed: E = 2.08947, Time = 2025-10-30 06:33:24.3
Prompt: E = 1.52727, Time = 2025-10-30 06:53:18.3
Delayed: E = 2.09432, Time = 2025-10-30 06:53:18.3
Prompt: E = 3.28072, Time = 2025-10-30 07:20:26.2
Delayed: E = 2.24315, Time = 2025-10-30 07:20:26.2
Prompt: E = 6.48291, Time = 2025-10-30 08:06:01.5
Delayed: E = 2.05247, Time = 2025-10-30 08:06:01.5
Prompt: E = 3.42194, Time = 2025-10-30 10:20:47.1
Delayed: E = 2.04381, Time = 2025-10-30 10:20:47.1
Prompt: E = 2.6097, Time = 2025-10-30 10:35:16.6
Delayed: E = 2.16578, Time = 2025-10-30 10:35:16.6
Prompt: E = 4.55467, Time = 2025-10-30 10:44:25.0
Delayed: E = 2.1585, Time = 2025-10-30 10:44:25.0
Prompt: E = 1.26864, Time = 2025-10-30 11:17:11.9
Delayed: E = 2.07041, Time = 2025-10-30 11:17:11.9
Prompt: E = 2.9137, Time = 2025-10-30 11:39:23.7
Delayed: E = 2.12839, Time = 2025-10-30 11:39:23.7
Prompt: E = 4.61673, Time = 2025-10-30 12:08:47.3
Delayed: E = 2.14237, Time = 2025-10-30 12:08:47.3
Prompt: E = 3.17073, Time = 2025-10-30 12:20:45.8
Delayed: E = 2.13052, Time = 2025-10-30 12:20:45.8
Prompt: E = 3.79879, Time = 2025-10-30 13:53:16.0
Delayed: E = 2.22663, Time = 2025-10-30 13:53:16.0
Prompt: E = 1.63901, Time = 2025-10-30 14:39:43.0
Delayed: E = 2.20416, Time = 2025-10-30 14:39:43.0
Prompt: E = 2.03231, Time = 2025-10-30 14:41:04.9
Delayed: E = 2.03786, Time = 2025-10-30 14:41:04.9
Prompt: E = 3.7649, Time = 2025-10-30 15:35:44.4
Delayed: E = 2.16679, Time = 2025-10-30 15:35:44.4
Prompt: E = 1.38148, Time = 2025-10-30 15:54:33.8
Delayed: E = 2.23886, Time = 2025-10-30 15:54:33.8
Prompt: E = 5.56832, Time = 2025-10-30 17:18:34.1
Delayed: E = 2.07183, Time = 2025-10-30 17:18:34.1
Prompt: E = 5.66486, Time = 2025-10-30 18:35:45.6
Delayed: E = 2.26811, Time = 2025-10-30 18:35:45.6
Prompt: E = 5.09449, Time = 2025-10-30 18:39:10.2
Delayed: E = 2.14879, Time = 2025-10-30 18:39:10.2
Prompt: E = 4.86434, Time = 2025-10-30 21:09:44.8
Delayed: E = 2.11954, Time = 2025-10-30 21:09:44.8
Prompt: E = 2.04757, Time = 2025-10-30 21:34:46.2
Delayed: E = 2.10534, Time = 2025-10-30 21:34:46.2
Prompt: E = 2.89984, Time = 2025-10-30 22:11:43.0
Delayed: E = 2.17577, Time = 2025-10-30 22:11:43.0
Prompt: E = 7.5324, Time = 2025-10-30 22:11:43.1
Delayed: E = 2.29444, Time = 2025-10-30 22:11:43.1
Prompt: E = 5.07364, Time = 2025-10-30 22:45:43.3
Delayed: E = 2.1225, Time = 2025-10-30 22:45:43.3
Prompt: E = 1.48365, Time = 2025-10-30 23:07:48.1
Delayed: E = 2.10798, Time = 2025-10-30 23:07:48.1
Prompt: E = 7.33324, Time = 2025-10-30 23:37:15.1
Delayed: E = 2.09371, Time = 2025-10-30 23:37:15.1
Prompt: E = 2.31034, Time = 2025-10-30 23:42:38.2
Delayed: E = 2.16995, Time = 2025-10-30 23:42:38.2
Prompt: E = 5.88001, Time = 2025-10-31 00:06:50.0
Delayed: E = 2.17935, Time = 2025-10-31 00:06:50.0
Prompt: E = 1.13045, Time = 2025-10-31 00:15:15.7
Delayed: E = 2.26917, Time = 2025-10-31 00:15:15.7
Prompt: E = 2.36456, Time = 2025-10-31 01:11:26.6
Delayed: E = 2.19147, Time = 2025-10-31 01:11:26.6
Prompt: E = 1.83582, Time = 2025-10-31 01:34:56.8
Delayed: E = 2.13299, Time = 2025-10-31 01:34:56.8
Prompt: E = 6.24365, Time = 2025-10-31 02:17:16.5
Delayed: E = 2.12068, Time = 2025-10-31 02:17:16.5
Prompt: E = 6.79939, Time = 2025-10-31 02:39:33.2
Delayed: E = 2.12516, Time = 2025-10-31 02:39:33.2
Prompt: E = 2.30876, Time = 2025-10-31 03:01:46.8
Delayed: E = 2.1981, Time = 2025-10-31 03:01:46.8
Prompt: E = 2.31679, Time = 2025-10-31 03:54:09.7
Delayed: E = 2.23111, Time = 2025-10-31 03:54:09.7
Prompt: E = 3.79902, Time = 2025-10-31 04:35:41.5
Delayed: E = 2.15286, Time = 2025-10-31 04:35:41.5
Prompt: E = 1.16221, Time = 2025-10-31 05:43:38.9
Delayed: E = 2.12734, Time = 2025-10-31 05:43:38.9
Prompt: E = 7.94111, Time = 2025-10-31 05:45:23.3
Delayed: E = 2.24523, Time = 2025-10-31 05:45:23.3
Prompt: E = 2.76764, Time = 2025-10-31 06:07:36.2
Delayed: E = 2.18748, Time = 2025-10-31 06:07:36.2
Prompt: E = 2.53523, Time = 2025-10-31 06:24:43.4
Delayed: E = 2.21329, Time = 2025-10-31 06:24:43.4
Prompt: E = 5.58297, Time = 2025-10-31 06:26:53.1
Delayed: E = 2.17887, Time = 2025-10-31 06:26:53.1
Prompt: E = 9.31966, Time = 2025-10-31 07:52:14.3
Delayed: E = 2.03325, Time = 2025-10-31 07:52:14.3
Prompt: E = 3.23792, Time = 2025-10-31 07:53:38.8
Delayed: E = 2.15596, Time = 2025-10-31 07:53:38.8
Prompt: E = 5.62045, Time = 2025-10-31 08:10:19.3
Delayed: E = 2.16718, Time = 2025-10-31 08:10:19.3
Prompt: E = 4.97652, Time = 2025-10-31 08:22:27.3
Delayed: E = 2.15101, Time = 2025-10-31 08:22:27.3
Prompt: E = 2.03098, Time = 2025-10-31 09:38:13.2
Delayed: E = 2.08312, Time = 2025-10-31 09:38:13.2
Prompt: E = 4.06576, Time = 2025-10-31 09:41:05.6
Delayed: E = 2.25249, Time = 2025-10-31 09:41:05.6
Prompt: E = 3.29293, Time = 2025-10-31 10:29:29.4
Delayed: E = 2.13994, Time = 2025-10-31 10:29:29.4
Prompt: E = 4.5782, Time = 2025-10-31 10:48:29.0
Delayed: E = 2.19659, Time = 2025-10-31 10:48:29.0
Prompt: E = 2.89547, Time = 2025-10-31 11:05:36.8
Delayed: E = 2.1485, Time = 2025-10-31 11:05:36.8
Prompt: E = 5.47177, Time = 2025-10-31 11:12:53.4
Delayed: E = 2.21233, Time = 2025-10-31 11:12:53.4
Prompt: E = 8.90512, Time = 2025-10-31 11:15:16.3
Delayed: E = 2.17659, Time = 2025-10-31 11:15:16.3
Prompt: E = 4.60582, Time = 2025-10-31 11:15:16.6
Delayed: E = 2.18846, Time = 2025-10-31 11:15:16.6
Prompt: E = 4.51861, Time = 2025-10-31 11:15:16.7
Delayed: E = 2.22477, Time = 2025-10-31 11:15:16.7
Prompt: E = 5.43461, Time = 2025-10-31 13:00:12.3
Delayed: E = 2.20601, Time = 2025-10-31 13:00:12.3
Prompt: E = 4.97991, Time = 2025-10-31 13:13:53.1
Delayed: E = 2.25386, Time = 2025-10-31 13:13:53.1
Prompt: E = 4.62652, Time = 2025-10-31 14:16:35.5
Delayed: E = 2.27366, Time = 2025-10-31 14:16:35.5
Prompt: E = 6.02996, Time = 2025-10-31 15:52:08.8
Delayed: E = 2.09965, Time = 2025-10-31 15:52:08.8
Prompt: E = 2.75936, Time = 2025-10-31 15:57:52.5
Delayed: E = 2.1859, Time = 2025-10-31 15:57:52.5
Prompt: E = 7.36001, Time = 2025-10-31 16:29:10.9
Delayed: E = 2.07159, Time = 2025-10-31 16:29:10.9
Prompt: E = 2.88151, Time = 2025-10-31 17:01:43.8
Delayed: E = 2.25953, Time = 2025-10-31 17:01:43.8
Prompt: E = 6.39415, Time = 2025-10-31 17:18:10.7
Delayed: E = 2.07668, Time = 2025-10-31 17:18:10.7
Prompt: E = 3.94964, Time = 2025-10-31 17:19:17.0
Delayed: E = 2.12162, Time = 2025-10-31 17:19:17.0
Prompt: E = 1.22767, Time = 2025-10-31 17:26:11.6
Delayed: E = 2.02437, Time = 2025-10-31 17:26:11.6
Prompt: E = 1.56356, Time = 2025-10-31 17:29:07.7
Delayed: E = 2.24704, Time = 2025-10-31 17:29:07.7
Prompt: E = 4.53957, Time = 2025-10-31 18:17:57.6
Delayed: E = 2.17972, Time = 2025-10-31 18:17:57.6
Prompt: E = 4.97251, Time = 2025-10-31 19:40:41.7
Delayed: E = 2.19225, Time = 2025-10-31 19:40:41.7
Prompt: E = 4.72478, Time = 2025-10-31 19:50:37.0
Delayed: E = 2.18831, Time = 2025-10-31 19:50:37.0
Prompt: E = 8.64704, Time = 2025-10-31 21:30:30.5
Delayed: E = 2.18513, Time = 2025-10-31 21:30:30.5
Prompt: E = 5.34742, Time = 2025-10-31 22:40:40.8
Delayed: E = 2.2429, Time = 2025-10-31 22:40:40.8
Prompt: E = 4.78213, Time = 2025-10-31 23:43:08.5
Delayed: E = 2.15353, Time = 2025-10-31 23:43:08.5
Prompt: E = 4.63746, Time = 2025-10-31 23:46:51.6
Delayed: E = 2.19591, Time = 2025-10-31 23:46:51.6
Prompt: E = 2.52571, Time = 2025-11-01 00:24:21.6
Delayed: E = 2.16949, Time = 2025-11-01 00:24:21.6
Prompt: E = 1.67363, Time = 2025-11-01 00:42:46.0
Delayed: E = 2.24984, Time = 2025-11-01 00:42:46.0
Prompt: E = 4.92091, Time = 2025-11-01 00:52:06.6
Delayed: E = 2.12895, Time = 2025-11-01 00:52:06.6
Prompt: E = 1.09283, Time = 2025-11-01 01:05:30.3
Delayed: E = 2.10296, Time = 2025-11-01 01:05:30.3
Prompt: E = 6.68276, Time = 2025-11-01 01:35:18.1
Delayed: E = 2.17449, Time = 2025-11-01 01:35:18.1
Prompt: E = 4.21141, Time = 2025-11-01 01:37:55.4
Delayed: E = 2.24882, Time = 2025-11-01 01:37:55.4
Prompt: E = 5.55981, Time = 2025-11-01 01:48:02.9
Delayed: E = 2.21351, Time = 2025-11-01 01:48:02.9
Prompt: E = 3.94097, Time = 2025-11-01 01:53:47.9
Delayed: E = 2.15497, Time = 2025-11-01 01:53:47.9
Prompt: E = 3.11028, Time = 2025-11-01 02:13:00.6
Delayed: E = 2.22657, Time = 2025-11-01 02:13:00.6
Prompt: E = 5.35862, Time = 2025-11-01 02:35:24.0
Delayed: E = 2.23451, Time = 2025-11-01 02:35:24.0
Prompt: E = 1.39377, Time = 2025-11-01 02:43:57.7
Delayed: E = 2.22009, Time = 2025-11-01 02:43:57.7
Prompt: E = 4.20714, Time = 2025-11-01 03:12:47.4
Delayed: E = 2.12466, Time = 2025-11-01 03:12:47.4
Prompt: E = 4.17512, Time = 2025-11-01 03:33:17.1
Delayed: E = 2.08664, Time = 2025-11-01 03:33:17.1
Prompt: E = 4.74278, Time = 2025-11-01 03:33:39.8
Delayed: E = 2.22367, Time = 2025-11-01 03:33:39.8
